model_name	method	data	parameters	RI	ARI	MI	NMI	AMI	homogeneity	completeness	v_measure	DBI	CHI	Silhouette	n_clusters	has_outliers
model_3980	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'euclidean', 'linkage': 'single'}	0.2380011293054771	0.0031991711091038	0.0476398880151553	0.0537229477067379	0.0039642954157409	0.0299027598783479	0.2641093918883712	0.0537229477067379	0.7114241609907321	136.10336236267523	0.49555085343374605	2	False
model_3981	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'l1', 'linkage': 'complete'}	0.6446452098626012	0.06056752552392	0.1633188760167256	0.1072121535709385	0.0710642681815322	0.1025125233622761	0.1123633914028104	0.1072121535709385	0.7114241609907321	136.10336236267523	0.49555085343374605	2	False
model_3982	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'l1', 'linkage': 'average'}	0.3398268398268398	0.0030249483338749	0.0698029119082122	0.0647692099756277	0.0123644055444159	0.0438141188102022	0.1241437695957077	0.0647692099756277	0.6877059779802106	140.077401879249	0.5107042420720589	2	False
model_3983	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'l1', 'linkage': 'single'}	0.2380011293054771	0.0031991711091038	0.0476398880151553	0.0537229477067379	0.0039642954157409	0.0299027598783479	0.2641093918883712	0.0537229477067379	0.6877059779802106	140.077401879249	0.5107042420720589	2	False
model_3984	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'l2', 'linkage': 'complete'}	0.4379823075475249	-0.0020677263764345	0.0493339857474692	0.0405255898199705	-0.0056231050248904	0.03096611665374	0.0586229290247697	0.0405255898199705	0.6708891229686199	143.37773541183302	0.5220575481699726	2	False
model_3985	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'l2', 'linkage': 'average'}	0.3344626388104649	0.0015249339014311	0.0473028525489432	0.0444137640610065	-0.0078506104819703	0.0296912083605647	0.0880973293157753	0.0444137640610065	0.6708891229686199	143.37773541183302	0.5220575481699726	2	False
model_3986	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'l2', 'linkage': 'single'}	0.2380011293054771	0.0031991711091038	0.0476398880151553	0.0537229477067379	0.0039642954157409	0.0299027598783479	0.2641093918883712	0.0537229477067379	12.721497021183954	0.2325758810131314	0.022746320866045344	2	False
model_3987	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'manhattan', 'linkage': 'complete'}	0.6446452098626012	0.06056752552392	0.1633188760167256	0.1072121535709385	0.0710642681815322	0.1025125233622761	0.1123633914028104	0.1072121535709385	7.723413918667719	0.6872601058675395	0.01673748160923919	2	False
model_3988	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'manhattan', 'linkage': 'average'}	0.3398268398268398	0.0030249483338749	0.0698029119082122	0.0647692099756277	0.0123644055444159	0.0438141188102022	0.1241437695957077	0.0647692099756277	1.1210734995689338	120.72538620846616	0.4169995576275855	3	False
model_3989	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'manhattan', 'linkage': 'single'}	0.2380011293054771	0.0031991711091038	0.0476398880151553	0.0537229477067379	0.0039642954157409	0.0299027598783479	0.2641093918883712	0.0537229477067379	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_3990	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'cosine', 'linkage': 'complete'}	0.6976598280946107	0.043032814151814	0.1535086931171337	0.0913392257723859	0.0574430387094491	0.0963548358480685	0.0868199407192885	0.0913392257723859	1.1210734995689338	120.72538620846616	0.4169995576275855	3	False
model_3991	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'cosine', 'linkage': 'average'}	0.3229813664596273	0.002640595768144	0.0617772718935774	0.0592042106463315	0.0055233839149173	0.0387765589790091	0.1251156554957885	0.0592042106463315	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_3992	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 8, 'metric': 'cosine', 'linkage': 'single'}	0.2427065687935253	0.0034291028780357	0.0486104466131465	0.054199350295025	0.0027608020572005	0.0305119632562896	0.2423196008072743	0.054199350295025	1.1210734995689338	120.72538620846616	0.4169995576275855	3	False
model_3993	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'euclidean', 'linkage': 'ward'}	0.6996988518727649	0.0435654715382054	0.1545914398918184	0.090925555149926	0.0538052393109184	0.0970344578656969	0.0855402800565318	0.090925555149926	1.1210734995689338	120.72538620846616	0.4169995576275855	3	False
model_3994	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'euclidean', 'linkage': 'complete'}	0.4434719869502478	-0.001359354416925	0.067915392077761	0.0538134895132793	0.002377852865612	0.0426293542230637	0.0729533577533574	0.0538134895132793	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_3995	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'euclidean', 'linkage': 'average'}	0.3347135955831608	0.0015107676310219	0.0529337214163119	0.0493641887030464	-0.0086107811816971	0.0332256104480303	0.0959883077062983	0.0493641887030464	1.1210734995689338	120.72538620846616	0.4169995576275855	3	False
model_3996	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'euclidean', 'linkage': 'single'}	0.2421105464583725	0.0026203092678537	0.0533771366743655	0.0593328380913963	0.0032373144003437	0.0335039347796021	0.2590065651249515	0.0593328380913963	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_3997	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'l1', 'linkage': 'complete'}	0.6755442625007843	0.0633297900481213	0.1800261040978705	0.1102047601273478	0.071801700800049	0.1129993706316134	0.1075450417443123	0.1102047601273478	1.1210734995689338	120.72538620846616	0.4169995576275855	3	False
model_3998	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'l1', 'linkage': 'average'}	0.3398582094234268	0.0030442758314174	0.0752823362604648	0.0696763689398303	0.0134762985320715	0.047253461711782	0.1325967019411957	0.0696763689398303	0.6391035671134129	96.35961685746251	0.5252711181211654	2	False
model_3999	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'l1', 'linkage': 'single'}	0.2421105464583725	0.0026203092678537	0.0533771366743655	0.0593328380913963	0.0032373144003437	0.0335039347796021	0.2590065651249515	0.0593328380913963	0.7529738816475845	173.02287417599157	0.483354671465978	2	False
model_4000	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'l2', 'linkage': 'complete'}	0.4434719869502478	-0.001359354416925	0.067915392077761	0.0538134895132793	0.002377852865612	0.0426293542230637	0.0729533577533574	0.0538134895132793	0.6391035671134129	96.35961685746251	0.5252711181211654	2	False
model_4001	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'l2', 'linkage': 'average'}	0.3347135955831608	0.0015107676310219	0.0529337214163119	0.0493641887030464	-0.0086107811816971	0.0332256104480303	0.0959883077062983	0.0493641887030464	0.7529738816475845	173.02287417599157	0.483354671465978	2	False
model_4002	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'l2', 'linkage': 'single'}	0.2421105464583725	0.0026203092678537	0.0533771366743655	0.0593328380913963	0.0032373144003437	0.0335039347796021	0.2590065651249515	0.0593328380913963	0.6391035671134129	96.35961685746251	0.5252711181211654	2	False
model_4003	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'manhattan', 'linkage': 'complete'}	0.6755442625007843	0.0633297900481213	0.1800261040978705	0.1102047601273478	0.071801700800049	0.1129993706316134	0.1075450417443123	0.1102047601273478	0.7114241609907321	136.10336236267523	0.49555085343374605	2	False
model_4004	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'manhattan', 'linkage': 'average'}	0.3398582094234268	0.0030442758314174	0.0752823362604648	0.0696763689398303	0.0134762985320715	0.047253461711782	0.1325967019411957	0.0696763689398303	0.7114241609907321	136.10336236267523	0.49555085343374605	2	False
model_4005	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'manhattan', 'linkage': 'single'}	0.2421105464583725	0.0026203092678537	0.0533771366743655	0.0593328380913963	0.0032373144003437	0.0335039347796021	0.2590065651249515	0.0593328380913963	0.6877059779802106	140.077401879249	0.5107042420720589	2	False
model_4006	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'cosine', 'linkage': 'complete'}	0.6986009159922203	0.0423979905841271	0.1586651769709761	0.0938372757820309	0.0565827801600171	0.0995914744071048	0.0887116896260554	0.0938372757820309	0.6877059779802106	140.077401879249	0.5107042420720589	2	False
model_4007	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'cosine', 'linkage': 'average'}	0.3229813664596273	0.0025858532128258	0.0638454463748602	0.060965754525567	0.002086635771346	0.0400747174650377	0.1273574901237803	0.060965754525567	0.6708891229686199	143.37773541183302	0.5220575481699726	2	False
model_4008	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 9, 'metric': 'cosine', 'linkage': 'single'}	0.2522429261559696	0.0041138597960289	0.0566243343731629	0.0615600168615905	0.0023943113776699	0.0355421463940746	0.2297261385734423	0.0615600168615905	0.6708891229686199	143.37773541183302	0.5220575481699726	2	False
model_4009	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'euclidean', 'linkage': 'ward'}	0.7071020766672941	0.0409709655793942	0.1670990418121102	0.0950022974942796	0.0544315937273314	0.1048852701253199	0.0868214185030843	0.0950022974942796	12.721497021183954	0.2325758810131314	0.022746320866045344	2	False
model_4010	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'euclidean', 'linkage': 'complete'}	0.6153773762469414	0.0348582520363923	0.1328287791324252	0.0880638969823404	0.0415980515684682	0.083374400167932	0.0933123671050984	0.0880638969823404	7.723413918667719	0.6872601058675395	0.01673748160923919	2	False
model_4011	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'euclidean', 'linkage': 'average'}	0.3433088650479954	0.002079241924939	0.0605581896682304	0.0553104722022572	-0.0091407708371974	0.0380113614822199	0.1015064165054905	0.0553104722022572	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4012	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'euclidean', 'linkage': 'single'}	0.2517723822071648	0.0034624511451498	0.0615285224317896	0.0666930338576284	0.0030212569730554	0.0386204231076707	0.2441940658938936	0.0666930338576284	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4013	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'l1', 'linkage': 'complete'}	0.6999498086454609	0.0412932783529006	0.1872349564762088	0.1075661078679974	0.0668202120530815	0.1175242465423068	0.0991637061009993	0.1075661078679975	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4014	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'l1', 'linkage': 'average'}	0.3483280005019135	0.0035005422806948	0.0827870115345638	0.0750557662141231	0.0125295966947005	0.0519640206999763	0.1350845876918456	0.0750557662141231	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4015	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'l1', 'linkage': 'single'}	0.2476943346508563	0.0040110063127585	0.0612336833279673	0.0671078723053853	0.0049986788099791	0.038435357539894	0.2641971324747508	0.0671078723053853	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4016	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'l2', 'linkage': 'complete'}	0.6153773762469414	0.0348582520363923	0.1328287791324252	0.0880638969823404	0.0415980515684682	0.083374400167932	0.0933123671050984	0.0880638969823404	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4017	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'l2', 'linkage': 'average'}	0.3433088650479954	0.002079241924939	0.0605581896682304	0.0553104722022572	-0.0091407708371974	0.0380113614822199	0.1015064165054905	0.0553104722022572	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4018	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'l2', 'linkage': 'single'}	0.2517723822071648	0.0034624511451498	0.0615285224317896	0.0666930338576284	0.0030212569730554	0.0386204231076707	0.2441940658938936	0.0666930338576284	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4019	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'manhattan', 'linkage': 'complete'}	0.6999498086454609	0.0412932783529006	0.1872349564762088	0.1075661078679974	0.0668202120530815	0.1175242465423068	0.0991637061009993	0.1075661078679975	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4020	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'manhattan', 'linkage': 'average'}	0.3483280005019135	0.0035005422806948	0.0827870115345638	0.0750557662141231	0.0125295966947005	0.0519640206999763	0.1350845876918456	0.0750557662141231	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4021	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'manhattan', 'linkage': 'single'}	0.2476943346508563	0.0040110063127585	0.0612336833279673	0.0671078723053853	0.0049986788099791	0.038435357539894	0.2641971324747508	0.0671078723053853	0.7529738816475845	173.02287417599157	0.483354671465978	2	False
model_4022	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'cosine', 'linkage': 'complete'}	0.699416525503482	0.0418135621344113	0.1630237414578798	0.0953523741002537	0.0529429316112439	0.1023272723423291	0.089267654071972	0.0953523741002536	0.7529738816475845	173.02287417599157	0.483354671465978	2	False
model_4023	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'cosine', 'linkage': 'average'}	0.3900809335591944	0.0043571674024529	0.0829773147415651	0.0711359702266309	0.0114428420019397	0.052083470835989	0.1121677040839931	0.0711359702266309	0.7114241609907321	136.10336236267523	0.49555085343374605	2	False
model_4024	AgglomerativeClustering	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'n_clusters': 10, 'metric': 'cosine', 'linkage': 'single'}	0.256258234519104	0.0034785634978101	0.0623129851902076	0.0668127354933799	0.0016423893973509	0.0391128172436733	0.2289720003904293	0.0668127354933799	0.7114241609907321	136.10336236267523	0.49555085343374605	2	False
model_4025	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.1, 'n_clusters': 2}	0.2700922266139657	0.0006888635313473	0.0100476230691401	0.0110524837128319	0.0014117073206352	0.0063067247322048	0.0446550299476837	0.0110524837128319	0.6877059779802106	140.077401879249	0.5107042420720589	2	False
model_4026	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.1, 'n_clusters': 3}	0.5333772507685551	0.0077547196823865	0.0256699058113476	0.0208385679728221	0.0073079675353561	0.0161125699819518	0.0294876179633996	0.0208385679728221	0.6877059779802106	140.077401879249	0.5107042420720589	2	False
model_4027	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.1, 'n_clusters': 4}	0.5352594265637743	0.0065626459044669	0.0307659504306203	0.0247418231979703	0.0062659274814362	0.0193112718456291	0.0344215614717938	0.0247418231979703	0.6708891229686199	143.37773541183302	0.5220575481699726	2	False
model_4028	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.1, 'n_clusters': 5}	0.5409059539494322	0.0065274556258243	0.0421924586465664	0.0332118957450142	0.0080090673913618	0.0264834996921914	0.0445235442342782	0.0332118957450142	0.6708891229686199	143.37773541183302	0.5220575481699726	2	False
model_4029	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.1, 'n_clusters': 6}	0.5930735930735931	0.0191021935173807	0.0774514999791737	0.0550223529887265	0.027056048446687	0.0486150094508687	0.0633750327741153	0.0550223529887265	13.219002037912807	0.32259404327552615	0.0027293355396913015	2	False
model_4030	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.1, 'n_clusters': 7}	0.6802810715854194	0.0453278250286286	0.1440202365474963	0.0907764815842729	0.0620619179137731	0.0903990905631984	0.0911570368198315	0.0907764815842729	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4031	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.1, 'n_clusters': 8}	0.6947110860154339	0.0427302089274677	0.1466157983490143	0.0879763869226707	0.0556591007435544	0.0920282812379437	0.0842662456786762	0.0879763869226707	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4032	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.1, 'n_clusters': 9}	0.6996988518727649	0.0435654715382054	0.1545914398918184	0.090925555149926	0.0538052393109184	0.0970344578656969	0.0855402800565318	0.090925555149926	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4033	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.1, 'n_clusters': 10}	0.7071020766672941	0.0409709655793942	0.1670990418121102	0.0950022974942796	0.0544315937273314	0.1048852701253199	0.0868214185030843	0.0950022974942796	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4034	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.5, 'n_clusters': 2}	0.2700922266139657	0.0006888635313473	0.0100476230691401	0.0110524837128319	0.0014117073206352	0.0063067247322048	0.0446550299476837	0.0110524837128319	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4035	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.5, 'n_clusters': 3}	0.5333772507685551	0.0077547196823865	0.0256699058113476	0.0208385679728221	0.0073079675353561	0.0161125699819518	0.0294876179633996	0.0208385679728221	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4036	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.5, 'n_clusters': 4}	0.5352594265637743	0.0065626459044669	0.0307659504306203	0.0247418231979703	0.0062659274814362	0.0193112718456291	0.0344215614717938	0.0247418231979703	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4037	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.5, 'n_clusters': 5}	0.5409059539494322	0.0065274556258243	0.0421924586465664	0.0332118957450142	0.0080090673913618	0.0264834996921914	0.0445235442342782	0.0332118957450142	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4038	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.5, 'n_clusters': 6}	0.5930735930735931	0.0191021935173807	0.0774514999791737	0.0550223529887265	0.027056048446687	0.0486150094508687	0.0633750327741153	0.0550223529887265	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4039	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.5, 'n_clusters': 7}	0.6802810715854194	0.0453278250286286	0.1440202365474963	0.0907764815842729	0.0620619179137731	0.0903990905631984	0.0911570368198315	0.0907764815842729	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4040	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.5, 'n_clusters': 8}	0.6947110860154339	0.0427302089274677	0.1466157983490143	0.0879763869226707	0.0556591007435544	0.0920282812379437	0.0842662456786762	0.0879763869226707	0.7529738816475845	173.02287417599157	0.483354671465978	2	False
model_4041	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.5, 'n_clusters': 9}	0.6996988518727649	0.0435654715382054	0.1545914398918184	0.090925555149926	0.0538052393109184	0.0970344578656969	0.0855402800565318	0.090925555149926	0.7529738816475845	173.02287417599157	0.483354671465978	2	False
model_4042	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 0.5, 'n_clusters': 10}	0.7071020766672941	0.0409709655793942	0.1670990418121102	0.0950022974942796	0.0544315937273314	0.1048852701253199	0.0868214185030843	0.0950022974942796	0.7114241609907321	136.10336236267523	0.49555085343374605	2	False
model_4043	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.0, 'n_clusters': 2}	0.2700922266139657	0.0006888635313473	0.0100476230691401	0.0110524837128319	0.0014117073206352	0.0063067247322048	0.0446550299476837	0.0110524837128319	0.7114241609907321	136.10336236267523	0.49555085343374605	2	False
model_4044	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.0, 'n_clusters': 3}	0.5333772507685551	0.0077547196823865	0.0256699058113476	0.0208385679728221	0.0073079675353561	0.0161125699819518	0.0294876179633996	0.0208385679728221	0.6877059779802106	140.077401879249	0.5107042420720589	2	False
model_4045	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.0, 'n_clusters': 4}	0.5352594265637743	0.0065626459044669	0.0307659504306203	0.0247418231979703	0.0062659274814362	0.0193112718456291	0.0344215614717938	0.0247418231979703	0.6877059779802106	140.077401879249	0.5107042420720589	2	False
model_4046	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.0, 'n_clusters': 5}	0.5409059539494322	0.0065274556258243	0.0421924586465664	0.0332118957450142	0.0080090673913618	0.0264834996921914	0.0445235442342782	0.0332118957450142	0.6708891229686199	143.37773541183302	0.5220575481699726	2	False
model_4047	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.0, 'n_clusters': 6}	0.5930735930735931	0.0191021935173807	0.0774514999791737	0.0550223529887265	0.027056048446687	0.0486150094508687	0.0633750327741153	0.0550223529887265	0.6708891229686199	143.37773541183302	0.5220575481699726	2	False
model_4048	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.0, 'n_clusters': 7}	0.6802810715854194	0.0453278250286286	0.1440202365474963	0.0907764815842729	0.0620619179137731	0.0903990905631984	0.0911570368198315	0.0907764815842729	13.219002037912807	0.32259404327552615	0.0027293355396913015	2	False
model_4049	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.0, 'n_clusters': 8}	0.6947110860154339	0.0427302089274677	0.1466157983490143	0.0879763869226707	0.0556591007435544	0.0920282812379437	0.0842662456786762	0.0879763869226707	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4050	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.0, 'n_clusters': 9}	0.6996988518727649	0.0435654715382054	0.1545914398918184	0.090925555149926	0.0538052393109184	0.0970344578656969	0.0855402800565318	0.090925555149926	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4051	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.0, 'n_clusters': 10}	0.7071020766672941	0.0409709655793942	0.1670990418121102	0.0950022974942796	0.0544315937273314	0.1048852701253199	0.0868214185030843	0.0950022974942796	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4052	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.5, 'n_clusters': 2}	0.2700922266139657	0.0006888635313473	0.0100476230691401	0.0110524837128319	0.0014117073206352	0.0063067247322048	0.0446550299476837	0.0110524837128319	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4053	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.5, 'n_clusters': 3}	0.5333772507685551	0.0077547196823865	0.0256699058113476	0.0208385679728221	0.0073079675353561	0.0161125699819518	0.0294876179633996	0.0208385679728221	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4054	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.5, 'n_clusters': 4}	0.5352594265637743	0.0065626459044669	0.0307659504306203	0.0247418231979703	0.0062659274814362	0.0193112718456291	0.0344215614717938	0.0247418231979703	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4055	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.5, 'n_clusters': 5}	0.5409059539494322	0.0065274556258243	0.0421924586465664	0.0332118957450142	0.0080090673913618	0.0264834996921914	0.0445235442342782	0.0332118957450142	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4056	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.5, 'n_clusters': 6}	0.5930735930735931	0.0191021935173807	0.0774514999791737	0.0550223529887265	0.027056048446687	0.0486150094508687	0.0633750327741153	0.0550223529887265	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4057	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.5, 'n_clusters': 7}	0.6802810715854194	0.0453278250286286	0.1440202365474963	0.0907764815842729	0.0620619179137731	0.0903990905631984	0.0911570368198315	0.0907764815842729	0.800190161508485	208.53014052769578	0.4722742343489033	2	False
model_4058	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.5, 'n_clusters': 8}	0.6947110860154339	0.0427302089274677	0.1466157983490143	0.0879763869226707	0.0556591007435544	0.0920282812379437	0.0842662456786762	0.0879763869226707	0.7417776976665733	145.64234180986708	0.4894340000306798	2	False
model_4059	Birch	preprocessed/X8_num.csv_preprocessed/X12_cat.csv	{'threshold': 1.5, 'n_clusters': 9}	0.6996988518727649	0.0435654715382054	0.1545914398918184	0.090925555149926	0.0538052393109184	0.0970344578656969	0.0855402800565318	0.090925555149926	0.7529738816475845	173.02287417599157	0.483354671465978	2	False
